Year,Month,Day,Site,SumOfSumVolume
2020,2,18,553,14613
2020,2,19,553,14545
2020,2,20,553,15093
2020,2,21,553,15489
2020,2,22,553,12251
2020,2,23,553,9554
2020,2,24,553,14392
2020,2,25,553,15198
2020,2,26,553,15212
2020,2,27,553,15722
2020,2,28,553,16189
2020,2,29,553,12075
2020,3,1,553,10032
2020,3,2,553,15040
2020,3,3,553,15381
2020,3,4,553,15789
2020,3,5,553,15959
2020,3,6,553,16175
2020,3,7,553,12395
2020,3,8,553,10011
2020,3,9,553,14801
2020,3,10,553,15094
2020,3,11,553,15101
2020,3,12,553,15242
2020,3,13,553,13604
2020,3,14,553,10027
2020,3,15,553,7827
2020,3,16,553,10920
2020,3,17,553,6594
2020,3,18,553,10386
2020,3,19,553,10503
2020,3,20,553,10826
2020,3,21,553,8114
2020,3,22,553,6787
2020,3,23,553,9330
2020,3,24,553,9424
2020,3,25,553,9188
2020,3,26,553,9466
2020,3,27,553,9985
2020,3,28,553,5465
2020,3,29,553,3615
2020,3,30,553,6219
2020,3,31,553,6305
2020,4,1,553,6238
2020,4,2,553,6067
2020,4,3,553,7219
2020,4,4,553,5542
2020,4,5,553,4419
2020,4,6,553,6609
2020,4,7,553,7058
2020,4,8,553,6649
2020,4,9,553,7182
2020,4,10,553,6563
2020,4,11,553,5863
2020,4,12,553,3971
2020,4,13,553,4521
2020,4,14,553,6833
2020,4,15,553,6981
2020,4,16,553,7416
2020,4,17,553,7779
2020,4,18,553,5852
2020,4,19,553,4667
2020,4,20,553,7140
2020,4,21,553,7326
2020,4,22,553,7471
2020,4,23,553,7893
2020,4,24,553,7962
2020,4,25,553,6201
2020,4,26,553,4717
2020,4,27,553,7313
2020,4,28,553,7544
2020,4,29,553,7307
2020,4,30,553,7946
2020,5,1,553,8266
2020,5,2,553,6606
2020,5,3,553,5077
2020,5,4,553,5532
2020,5,5,553,8444
2020,5,6,553,8455
2020,5,7,553,8540
2020,5,8,553,8943
2020,5,9,553,7200
2020,5,10,553,5456
2020,5,11,553,8362
2020,5,12,553,8510
2020,5,13,553,8478
2020,5,14,553,8984
2020,5,15,553,9270
2020,5,16,553,7527
2020,5,17,553,6018
2020,5,18,553,9242
2020,5,19,553,9623
2020,5,20,553,10002
2020,5,21,553,9414
2020,5,22,553,10484
2020,5,23,553,7824
2020,5,24,553,6723
2020,5,25,553,9865
2020,5,26,553,9856
2020,5,27,553,10353
2020,5,28,553,10917
2020,5,29,553,11144
2020,5,30,553,8770
2020,5,31,553,6833
2020,6,1,553,7455
2020,6,2,553,10709
2020,6,3,553,10597
2020,6,4,553,152
2020,1,1,554,0
2020,1,2,554,0
2020,1,3,554,0
2020,1,4,554,0
2020,1,5,554,0
2020,1,6,554,0
2020,1,7,554,0
2020,1,8,554,0
2020,1,9,554,0
2020,1,10,554,0
2020,1,11,554,0
2020,1,12,554,0
2020,1,13,554,0
2020,1,14,554,0
2020,1,15,554,0
2020,1,16,554,0
2020,1,17,554,0
2020,1,18,554,0
2020,1,19,554,0
2020,1,20,554,0
2020,1,21,554,0
2020,1,22,554,0
2020,1,23,554,0
2020,1,24,554,0
2020,1,25,554,0
2020,1,26,554,0
2020,1,27,554,0
2020,1,28,554,0
2020,1,29,554,0
2020,1,30,554,0
2020,1,31,554,0
2020,2,1,554,0
2020,2,2,554,0
2020,2,3,554,0
2020,2,4,554,0
2020,2,5,554,0
2020,2,6,554,0
2020,2,7,554,0
2020,2,8,554,0
2020,2,9,554,0
2020,2,10,554,0
2020,2,11,554,0
2020,2,12,554,0
2020,2,13,554,0
2020,2,14,554,0
2020,2,15,554,0
2020,2,16,554,0
2020,2,17,554,0
2020,2,18,554,0
2020,2,19,554,0
2020,2,20,554,0
2020,2,21,554,0
2020,2,22,554,2
2020,2,23,554,0
2020,2,24,554,0
2020,2,25,554,0
2020,2,26,554,0
2020,2,27,554,0
2020,2,28,554,0
2020,2,29,554,0
2020,3,1,554,0
2020,3,2,554,0
2020,3,3,554,0
2020,3,4,554,0
2020,3,5,554,0
2020,3,6,554,0
2020,3,7,554,0
2020,3,8,554,0
2020,3,9,554,0
2020,3,10,554,0
2020,3,11,554,0
2020,3,12,554,0
2020,3,13,554,0
2020,3,14,554,0
2020,3,15,554,0
2020,3,16,554,0
2020,3,17,554,0
2020,3,18,554,0
2020,3,19,554,0
2020,3,20,554,0
2020,3,21,554,0
2020,3,22,554,285
2020,3,23,554,0
2020,3,24,554,0
2020,3,25,554,0
2020,3,26,554,0
2020,3,27,554,0
2020,3,28,554,0
2020,3,29,554,0
2020,3,30,554,0
2020,3,31,554,0
2020,4,1,554,0
2020,4,2,554,0
2020,4,3,554,0
2020,4,4,554,0
2020,4,5,554,0
2020,4,6,554,0
2020,4,7,554,0
2020,4,8,554,0
2020,4,9,554,0
2020,4,10,554,0
2020,4,11,554,0
2020,4,12,554,0
2020,4,13,554,0
2020,4,14,554,0
2020,4,15,554,0
2020,4,16,554,0
2020,4,17,554,0
2020,4,18,554,0
2020,4,19,554,0
2020,4,20,554,0
2020,4,21,554,0
2020,4,22,554,0
2020,4,23,554,0
2020,4,24,554,0
2020,4,25,554,0
2020,4,26,554,0
2020,4,27,554,0
2020,4,28,554,0
2020,4,29,554,0
2020,4,30,554,0
2020,5,1,554,0
2020,5,2,554,0
2020,5,3,554,0
2020,5,4,554,0
2020,5,5,554,0
2020,5,6,554,0
2020,5,7,554,0
2020,5,8,554,0
2020,5,9,554,0
2020,5,10,554,0
2020,5,11,554,0
2020,5,12,554,0
2020,5,13,554,0
2020,5,14,554,0
2020,5,15,554,0
2020,5,16,554,0
2020,5,17,554,0
2020,5,18,554,0
2020,5,19,554,0
2020,5,20,554,0
2020,5,21,554,0
2020,5,22,554,0
2020,5,23,554,1
2020,5,24,554,0
2020,5,25,554,0
2020,5,26,554,0
2020,5,27,554,0
2020,5,28,554,0
2020,5,29,554,0
2020,5,30,554,0
2020,5,31,554,0
2020,6,1,554,0
2020,6,2,554,0
2020,6,3,554,0
2020,6,4,554,0
2020,1,2,555,0
2020,1,3,555,0
2020,1,4,555,0
2020,1,5,555,0
2020,1,6,555,0
2020,1,7,555,0
2020,1,8,555,0
2020,1,9,555,0
2020,1,10,555,0
2020,1,11,555,0
2020,1,12,555,0
2020,1,13,555,0
2020,1,14,555,0
2020,1,15,555,0
2020,1,16,555,0
2020,1,17,555,0
2020,1,18,555,0
2020,1,19,555,0
2020,1,20,555,0
2020,1,21,555,0
2020,1,22,555,0
2020,1,23,555,0
2020,1,24,555,0
2020,1,25,555,0
2020,1,26,555,0
2020,1,27,555,0
2020,1,28,555,0
2020,1,29,555,0
2020,1,30,555,0
2020,1,31,555,0
2020,2,1,555,0
2020,2,2,555,0
2020,2,3,555,0
2020,2,4,555,0
2020,2,5,555,0
2020,2,6,555,0
2020,2,7,555,0
2020,2,8,555,0
2020,2,9,555,0
2020,2,10,555,0
2020,2,11,555,0
2020,2,12,555,0
2020,2,13,555,0
2020,2,14,555,0
2020,2,15,555,0
2020,2,16,555,0
2020,2,17,555,0
2020,2,18,555,0
2020,2,19,555,0
2020,2,20,555,0
2020,2,21,555,0
2020,2,22,555,0
2020,2,23,555,0
2020,2,24,555,0
2020,2,25,555,0
2020,2,26,555,0
2020,2,27,555,0
2020,2,28,555,0
2020,2,29,555,0
2020,3,1,555,0
2020,3,2,555,0
2020,3,3,555,0
2020,3,4,555,0
2020,3,5,555,0
2020,3,6,555,0
2020,3,7,555,0
2020,3,8,555,0
2020,3,9,555,0
2020,3,10,555,0
2020,3,11,555,0
2020,3,12,555,0
2020,3,13,555,0
2020,3,14,555,0
2020,3,15,555,0
2020,3,16,555,0
2020,3,17,555,0
2020,3,18,555,0
2020,3,19,555,0
2020,3,20,555,0
2020,3,21,555,0
2020,3,22,555,0
2020,3,23,555,0
2020,3,24,555,0
2020,3,25,555,0
2020,3,26,555,0
2020,3,27,555,0
2020,3,28,555,0
2020,3,29,555,0
2020,3,30,555,0
2020,3,31,555,0
2020,4,1,555,0
2020,4,2,555,0
2020,4,3,555,0
2020,4,4,555,0
2020,4,5,555,0
2020,4,6,555,0
2020,4,7,555,0
2020,4,8,555,0
2020,4,9,555,0
2020,4,10,555,0
2020,4,11,555,0
2020,4,12,555,0
2020,4,13,555,0
2020,4,14,555,0
2020,4,15,555,0
2020,4,16,555,0
2020,4,17,555,0
2020,4,18,555,0
2020,4,19,555,0
2020,4,20,555,0
2020,4,21,555,0
2020,4,22,555,0
2020,4,23,555,0
2020,4,24,555,0
2020,4,25,555,0
2020,4,26,555,0
2020,4,27,555,0
2020,4,28,555,0
2020,4,29,555,0
2020,4,30,555,0
2020,5,1,555,0
2020,5,2,555,0
2020,5,3,555,0
2020,5,4,555,0
2020,5,5,555,0
2020,5,6,555,0
2020,5,7,555,0
2020,5,8,555,0
2020,5,9,555,0
2020,5,10,555,0
2020,5,11,555,0
2020,5,12,555,0
2020,5,13,555,0
2020,5,14,555,0
2020,5,15,555,0
2020,5,16,555,0
2020,5,17,555,0
2020,5,18,555,0
2020,5,19,555,0
2020,5,20,555,0
2020,5,21,555,0
2020,5,22,555,0
2020,5,23,555,0
2020,5,24,555,0
2020,5,25,555,0
2020,5,26,555,0
2020,5,27,555,0
2020,5,28,555,0
2020,5,29,555,0
2020,5,30,555,0
2020,5,31,555,0
2020,6,1,555,0
2020,6,2,555,0
2020,6,3,555,0
2020,6,4,555,0
2020,1,2,556,18651
2020,1,3,556,20418
2020,1,4,556,18406
2020,1,5,556,16167
2020,1,6,556,21878
2020,1,7,556,22248
2020,1,8,556,22401
2020,1,9,556,22745
2020,1,10,556,23686
2020,1,11,556,21611
2020,1,12,556,17947
2020,1,13,556,21899
2020,1,14,556,22890
2020,1,15,556,23169
2020,1,16,556,23720
2020,1,17,556,24141
2020,1,18,556,21448
2020,1,19,556,18775
2020,1,20,556,22065
2020,1,21,556,23037
2020,1,22,556,23026
2020,1,23,556,23420
2020,1,24,556,24073
2020,1,25,556,23205
2020,1,26,556,18323
2020,1,27,556,22177
2020,1,28,556,22925
2020,1,29,556,23490
2020,1,30,556,23452
2020,1,31,556,24175
2020,2,1,556,21339
2020,2,2,556,18881
2020,2,3,556,21808
2020,2,4,556,22827
2020,2,5,556,22826
2020,2,6,556,23557
2020,2,7,556,24318
2020,2,8,556,23821
2020,2,9,556,18491
2020,2,10,556,22379
2020,2,11,556,22861
2020,2,12,556,23190
2020,2,13,556,24087
2020,2,14,556,24227
2020,2,15,556,21197
2020,2,16,556,18427
2020,2,17,556,21562
2020,2,18,556,22330
2020,2,19,556,22250
2020,2,20,556,23109
2020,2,21,556,23995
2020,2,22,556,22747
2020,2,23,556,18057
2020,2,24,556,22171
2020,2,25,556,22045
2020,2,26,556,22679
2020,2,27,556,22347
2020,2,28,556,24287
2020,2,29,556,21903
2020,3,1,556,18214
2020,3,2,556,21112
2020,3,3,556,21248
2020,3,4,556,22239
2020,3,5,556,22995
2020,3,6,556,23444
2020,3,7,556,21590
2020,3,8,556,18038
2020,3,9,556,22196
2020,3,10,556,21881
2020,3,11,556,22176
2020,3,12,556,23298
2020,3,13,556,21437
2020,3,14,556,16951
2020,3,15,556,12664
2020,3,16,556,17580
2020,3,17,556,10786
2020,3,18,556,17048
2020,3,19,556,16860
2020,3,20,556,17292
2020,3,21,556,13218
2020,3,22,556,10846
2020,3,23,556,15668
2020,3,24,556,16303
2020,3,25,556,14932
2020,3,26,556,15224
2020,3,27,556,15796
2020,3,28,556,8516
2020,3,29,556,5141
2020,3,30,556,9336
2020,3,31,556,9584
2020,4,1,556,9455
2020,4,2,556,9844
2020,4,3,556,10410
2020,4,4,556,7695
2020,4,5,556,6032
2020,4,6,556,9317
2020,4,7,556,10140
2020,4,8,556,9874
2020,4,9,556,10097
2020,4,10,556,9385
2020,4,11,556,7831
2020,4,12,556,5115
2020,4,13,556,5824
2020,4,14,556,9846
2020,4,15,556,9942
2020,4,16,556,10273
2020,4,17,556,10731
2020,4,18,556,8125
2020,4,19,556,5645
2020,4,20,556,9602
2020,4,21,556,10380
2020,4,22,556,10565
2020,4,23,556,10748
2020,4,24,556,11418
2020,4,25,556,8271
2020,4,26,556,6037
2020,4,27,556,10614
2020,4,28,556,10329
2020,4,29,556,10492
2020,4,30,556,11433
2020,5,1,556,11599
2020,5,2,556,8460
2020,5,3,556,1696
2020,5,4,556,6620
2020,5,5,556,11707
2020,5,6,556,11497
2020,5,7,556,11674
2020,5,8,556,12498
2020,5,9,556,9322
2020,5,10,556,6305
2020,5,11,556,6530
2020,5,12,556,11676
2020,5,13,556,11052
2020,5,14,556,9427
2020,5,15,556,12779
2020,5,16,556,8344
2020,5,17,556,8048
2020,5,18,556,14305
2020,5,19,556,14539
2020,5,20,556,14889
2020,5,21,556,15379
2020,5,22,556,16319
2020,5,23,556,12568
2020,5,24,556,7490
2020,5,25,556,15030
2020,5,26,556,15515
2020,5,27,556,11245
2020,5,28,556,14022
2020,5,29,556,16921
2020,5,30,556,12976
2020,5,31,556,9657
2020,6,1,556,10408
2020,6,2,556,15967
2020,6,3,556,16470
2020,6,4,556,216
2020,1,1,559,2878
2020,1,2,559,4409
2020,1,3,559,4763
2020,1,4,559,3718
2020,1,5,559,3403
2020,1,6,559,4974
2020,1,7,559,5004
2020,1,8,559,5327
2020,1,9,559,5097
2020,1,10,559,5677
2020,1,11,559,4608
2020,1,12,559,3650
2020,1,13,559,5240
2020,1,14,559,5510
2020,1,15,559,5483
2020,1,16,559,5227
2020,1,17,559,5582
2020,1,18,559,4493
2020,1,19,559,4153
2020,1,20,559,4907
2020,1,21,559,5297
2020,1,22,559,5099
2020,1,23,559,5566
2020,1,24,559,5497
2020,1,25,559,4594
2020,1,26,559,3867
2020,1,27,559,5388
2020,1,28,559,5715
2020,1,29,559,5514
2020,1,30,559,5634
2020,1,31,559,5653
2020,2,1,559,4892
2020,2,2,559,3973
2020,2,3,559,5341
2020,2,4,559,5107
2020,2,5,559,5465
2020,2,6,559,5462
2020,2,7,559,5559
2020,2,8,559,4676
2020,2,9,559,4413
2020,2,10,559,5764
2020,2,11,559,5487
2020,2,12,559,5277
2020,2,13,559,5520
2020,2,14,559,5863
2020,2,15,559,4913
2020,2,16,559,4135
2020,2,17,559,5436
2020,2,18,559,5487
2020,2,19,559,5580
2020,2,20,559,5341
2020,2,21,559,5519
2020,2,22,559,4605
2020,2,23,559,4420
2020,2,24,559,5229
2020,2,25,559,5482
2020,2,26,559,5344
2020,2,27,559,5515
2020,2,28,559,5768
2020,2,29,559,4906
2020,3,1,559,4797
2020,3,2,559,5321
2020,3,3,559,5544
2020,3,4,559,5520
2020,3,5,559,5650
2020,3,6,559,5779
2020,3,7,559,4844
2020,3,8,559,4705
2020,3,9,559,5612
2020,3,10,559,5668
2020,3,11,559,5953
2020,3,12,559,5400
2020,3,13,559,5228
2020,3,14,559,3648
2020,3,15,559,3022
2020,3,16,559,4426
2020,3,17,559,2921
2020,3,18,559,4194
2020,3,19,559,3893
2020,3,20,559,3969
2020,3,21,559,2802
2020,3,22,559,2549
2020,3,23,559,3582
2020,3,24,559,3506
2020,3,25,559,3403
2020,3,26,559,3197
2020,3,27,559,3403
2020,3,28,559,1432
2020,3,29,559,957
2020,3,30,559,1910
2020,3,31,559,1784
2020,4,1,559,1771
2020,4,2,559,1846
2020,4,3,559,1885
2020,4,4,559,1194
2020,4,5,559,910
2020,4,6,559,1709
2020,4,7,559,1822
2020,4,8,559,1766
2020,4,9,559,1757
2020,4,10,559,1560
2020,4,11,559,1082
2020,4,12,559,783
2020,4,13,559,904
2020,4,14,559,1622
2020,4,15,559,1824
2020,4,16,559,1874
2020,4,17,559,1787
2020,4,18,559,1171
2020,4,19,559,964
2020,4,20,559,1738
2020,4,21,559,1845
2020,4,22,559,1847
2020,4,23,559,1847
2020,4,24,559,2051
2020,4,25,559,1192
2020,4,26,559,956
2020,4,27,559,1892
2020,4,28,559,1939
2020,4,29,559,1876
2020,4,30,559,2021
2020,5,1,559,2188
2020,5,2,559,1585
2020,5,3,559,1293
2020,5,4,559,1186
2020,5,5,559,2264
2020,5,6,559,2420
2020,5,7,559,2153
2020,5,8,559,2411
2020,5,9,559,1538
2020,5,10,559,1238
2020,5,11,559,2116
2020,5,12,559,2103
2020,5,13,559,2375
2020,5,14,559,2381
2020,5,15,559,2439
2020,5,16,559,1549
2020,5,17,559,1310
2020,5,18,559,2495
2020,5,19,559,2697
2020,5,20,559,2908
2020,5,21,559,2794
2020,5,22,559,2984
2020,5,23,559,1780
2020,5,24,559,1515
2020,5,25,559,2947
2020,5,26,559,3018
2020,5,27,559,3038
2020,5,28,559,3260
2020,5,29,559,3401
2020,5,30,559,1960
2020,5,31,559,1561
2020,6,1,559,1700
2020,6,2,559,3124
2020,6,3,559,3200
2020,6,4,559,73
2020,1,1,561,0
2020,1,2,561,0
2020,1,3,561,0
2020,1,4,561,0
2020,1,5,561,0
2020,1,6,561,0
2020,1,7,561,0
2020,1,8,561,0
2020,1,9,561,0
2020,1,10,561,0
2020,1,11,561,0
2020,1,12,561,0
2020,1,13,561,0
2020,1,14,561,0
2020,1,15,561,0
2020,1,16,561,0
2020,1,17,561,0
2020,1,18,561,0
2020,1,19,561,0
2020,1,20,561,0
2020,1,21,561,0
2020,1,22,561,0
2020,1,23,561,0
2020,1,24,561,0
2020,1,25,561,0
2020,1,26,561,0
2020,1,27,561,0
2020,1,28,561,0
2020,1,29,561,0
2020,1,30,561,0
2020,1,31,561,0
2020,2,1,561,0
2020,2,2,561,0
2020,2,3,561,0
2020,2,4,561,0
2020,2,5,561,0
2020,2,6,561,0
2020,2,7,561,0
2020,2,8,561,0
2020,2,9,561,0
2020,2,10,561,0
2020,2,11,561,0
2020,2,12,561,0
2020,2,13,561,0
2020,2,14,561,0
2020,2,15,561,0
2020,2,16,561,0
2020,2,17,561,0
2020,2,18,561,0
2020,2,19,561,0
2020,2,20,561,0
2020,2,21,561,0
2020,2,22,561,0
2020,2,23,561,0
2020,2,24,561,0
2020,2,25,561,0
2020,2,26,561,0
2020,2,27,561,0
2020,2,28,561,0
2020,2,29,561,0
2020,3,1,561,0
2020,3,2,561,0
2020,3,3,561,0
2020,3,4,561,0
2020,3,5,561,0
2020,3,6,561,0
2020,3,7,561,0
2020,3,8,561,0
2020,3,9,561,0
2020,3,10,561,0
2020,3,11,561,0
2020,3,12,561,0
2020,3,13,561,0
2020,3,14,561,0
2020,3,15,561,0
2020,3,16,561,0
2020,3,17,561,0
2020,3,18,561,0
2020,3,19,561,0
2020,3,20,561,0
2020,3,21,561,0
2020,3,22,561,0
2020,3,23,561,0
2020,3,24,561,0
2020,3,25,561,0
2020,3,26,561,0
2020,3,27,561,0
2020,3,28,561,0
2020,3,29,561,0
2020,3,30,561,0
2020,3,31,561,0
2020,4,1,561,0
2020,4,2,561,0
2020,4,3,561,0
2020,4,4,561,0
2020,4,5,561,0
2020,4,6,561,0
2020,4,7,561,0
2020,4,8,561,0
2020,4,9,561,0
2020,4,10,561,0
2020,4,11,561,0
2020,4,12,561,0
2020,4,13,561,0
2020,4,14,561,0
2020,4,15,561,0
2020,4,16,561,0
2020,4,17,561,0
2020,4,18,561,0
2020,4,19,561,0
2020,4,20,561,0
2020,4,21,561,0
2020,4,22,561,0
2020,4,23,561,0
2020,4,24,561,0
2020,4,25,561,0
2020,4,26,561,0
2020,4,27,561,0
2020,4,28,561,0
2020,4,29,561,0
2020,4,30,561,0
2020,5,1,561,0
2020,5,2,561,0
2020,5,3,561,0
2020,5,4,561,0
2020,5,5,561,0
2020,5,6,561,0
2020,5,7,561,0
2020,5,8,561,0
2020,5,9,561,0
2020,5,10,561,0
2020,5,11,561,0
2020,5,12,561,0
2020,5,13,561,0
2020,5,14,561,0
2020,5,15,561,0
2020,5,16,561,0
2020,5,17,561,0
2020,5,18,561,0
2020,5,19,561,0
2020,5,20,561,0
2020,5,21,561,0
2020,5,22,561,0
2020,5,23,561,0
2020,5,24,561,0
2020,5,25,561,0
2020,5,26,561,0
2020,5,27,561,0
2020,5,28,561,0
2020,5,29,561,0
2020,5,30,561,0
2020,5,31,561,0
2020,6,1,561,0
2020,6,2,561,0
2020,6,3,561,0
2020,6,4,561,0
2020,1,1,566,16739
2020,1,2,566,28572
2020,1,3,566,30150
2020,1,4,566,25559
2020,1,5,566,22805
2020,1,6,566,33438
2020,1,7,566,34695
2020,1,8,566,35121
2020,1,9,566,36165
2020,1,10,566,36248
2020,1,11,566,29259
2020,1,12,566,24950
2020,1,13,566,34245
2020,1,14,566,35289
2020,1,15,566,36340
2020,1,16,566,36927
2020,1,17,566,36887
2020,1,18,566,28359
2020,1,19,566,24851
2020,1,20,566,34587
2020,1,21,566,35330
2020,1,22,566,35709
2020,1,23,566,36309
2020,1,24,566,36070
2020,1,25,566,30984
2020,1,26,566,25473
2020,1,27,566,35549
2020,1,28,566,36746
2020,1,29,566,37489
2020,1,30,566,37112
2020,1,31,566,37257
2020,2,1,566,29431
2020,2,2,566,25135
2020,2,3,566,35908
2020,2,4,566,36606
2020,2,5,566,36938
2020,2,6,566,37207
2020,2,7,566,37031
2020,2,8,566,30192
2020,2,9,566,22975
2020,2,10,566,35758
2020,2,11,566,35879
2020,2,12,566,37526
2020,2,13,566,37668
2020,2,14,566,37106
2020,2,15,566,27975
2020,2,16,566,24280
2020,2,17,566,35142
2020,2,18,566,35628
2020,2,19,566,35608
2020,2,20,566,35881
2020,2,21,566,35407
2020,2,22,566,28663
2020,2,23,566,24824
2020,2,24,566,35531
2020,2,25,566,36451
2020,2,26,566,37254
2020,2,27,566,37410
2020,2,28,566,37780
2020,2,29,566,28895
2020,3,1,566,25340
2020,3,2,566,37040
2020,3,3,566,37079
2020,3,4,566,37579
2020,3,5,566,37809
2020,3,6,566,37741
2020,3,7,566,30387
2020,3,8,566,25063
2020,3,9,566,35407
2020,3,10,566,35686
2020,3,11,566,35657
2020,3,12,566,36520
2020,3,13,566,32373
2020,3,14,566,23364
2020,3,15,566,18718
2020,3,16,566,26081
2020,3,17,566,16166
2020,3,18,566,25173
2020,3,19,566,25558
2020,3,20,566,26245
2020,3,21,566,19094
2020,3,22,566,16227
2020,3,23,566,22622
2020,3,24,566,22755
2020,3,25,566,21624
2020,3,26,566,22311
2020,3,27,566,22920
2020,3,28,566,12824
2020,3,29,566,8280
2020,3,30,566,14092
2020,3,31,566,13920
2020,4,1,566,13632
2020,4,2,566,15092
2020,4,3,566,16050
2020,4,4,566,12320
2020,4,5,566,9298
2020,4,6,566,14592
2020,4,7,566,15376
2020,4,8,566,15120
2020,4,9,566,15989
2020,4,10,566,14658
2020,4,11,566,12106
2020,4,12,566,7800
2020,4,13,566,9289
2020,4,14,566,14996
2020,4,15,566,15090
2020,4,16,566,15861
2020,4,17,566,16332
2020,4,18,566,12073
2020,4,19,566,9190
2020,4,20,566,14984
2020,4,21,566,15290
2020,4,22,566,15467
2020,4,23,566,16706
2020,4,24,566,17176
2020,4,25,566,12757
2020,4,26,566,9641
2020,4,27,566,15680
2020,4,28,566,15486
2020,4,29,566,15739
2020,4,30,566,17753
2020,5,1,566,17513
2020,5,2,566,13372
2020,5,3,566,10326
2020,5,4,566,11213
2020,5,5,566,18072
2020,5,6,566,17953
2020,5,7,566,17974
2020,5,8,566,18791
2020,5,9,566,14455
2020,5,10,566,10955
2020,5,11,566,17599
2020,5,12,566,17928
2020,5,13,566,18006
2020,5,14,566,19117
2020,5,15,566,19475
2020,5,16,566,14490
2020,5,17,566,12381
2020,5,18,566,20704
2020,5,19,566,21346
2020,5,20,566,21935
2020,5,21,566,22798
2020,5,22,566,23233
2020,5,23,566,18500
2020,5,24,566,14357
2020,5,25,566,22224
2020,5,26,566,22568
2020,5,27,566,23127
2020,5,28,566,24208
2020,5,29,566,25048
2020,5,30,566,19115
2020,5,31,566,15295
2020,6,1,566,16309
2020,6,2,566,23632
2020,6,3,566,23795
2020,6,4,566,321
2020,1,1,568,0
2020,1,2,568,0
2020,1,3,568,0
2020,1,4,568,0
2020,1,5,568,0
2020,1,6,568,0
2020,1,7,568,0
2020,1,8,568,0
2020,1,9,568,0
2020,1,10,568,0
2020,1,11,568,0
2020,1,12,568,0
2020,1,13,568,0
2020,1,14,568,0
2020,1,15,568,0
2020,1,16,568,0
2020,1,17,568,0
2020,1,18,568,0
2020,1,19,568,0
2020,1,20,568,0
2020,1,21,568,0
2020,1,22,568,0
2020,1,23,568,0
2020,1,24,568,0
2020,1,25,568,0
2020,1,26,568,0
2020,1,27,568,0
2020,1,28,568,0
2020,1,29,568,0
2020,1,30,568,0
2020,1,31,568,0
2020,2,1,568,0
2020,2,2,568,0
2020,2,3,568,0
2020,2,4,568,0
2020,2,5,568,0
2020,2,6,568,0
2020,2,7,568,0
2020,2,8,568,0
2020,2,9,568,0
2020,2,10,568,0
2020,2,11,568,0
2020,2,12,568,0
2020,2,13,568,0
2020,2,14,568,0
2020,2,15,568,0
2020,2,16,568,0
2020,2,17,568,0
2020,2,18,568,0
2020,2,19,568,0
2020,2,20,568,0
2020,2,21,568,0
2020,2,22,568,0
2020,2,23,568,0
2020,2,24,568,0
2020,2,25,568,0
2020,2,26,568,0
2020,2,27,568,0
2020,2,28,568,0
2020,2,29,568,0
2020,3,1,568,0
2020,3,2,568,0
2020,3,3,568,0
2020,3,4,568,0
2020,3,5,568,0
2020,3,6,568,0
2020,3,7,568,0
2020,3,8,568,0
2020,3,9,568,0
2020,3,10,568,0
2020,3,11,568,0
2020,3,12,568,0
2020,3,13,568,0
2020,3,14,568,0
2020,3,15,568,0
2020,3,16,568,0
2020,3,17,568,0
2020,3,18,568,0
2020,3,19,568,0
2020,3,20,568,0
2020,3,21,568,0
2020,3,22,568,0
2020,3,23,568,0
2020,3,24,568,0
2020,3,25,568,0
2020,3,26,568,0
2020,3,27,568,0
2020,3,28,568,0
2020,3,29,568,0
2020,3,30,568,0
2020,3,31,568,0
2020,4,1,568,0
2020,4,2,568,0
2020,4,3,568,0
2020,4,4,568,0
2020,4,5,568,0
2020,4,6,568,0
2020,4,7,568,0
2020,4,8,568,0
2020,4,9,568,0
2020,4,10,568,0
2020,4,11,568,0
2020,4,12,568,0
2020,4,13,568,0
2020,4,14,568,0
2020,4,15,568,0
2020,4,16,568,0
2020,4,17,568,0
2020,4,18,568,0
2020,4,19,568,0
2020,4,20,568,0
2020,4,21,568,0
2020,4,22,568,0
2020,4,23,568,0
2020,4,24,568,0
2020,4,25,568,0
2020,4,26,568,0
2020,4,27,568,0
2020,4,28,568,0
2020,4,29,568,0
2020,4,30,568,0
2020,5,1,568,0
2020,5,2,568,0
2020,5,3,568,0
2020,5,4,568,0
2020,5,5,568,0
2020,5,6,568,0
2020,5,7,568,0
2020,5,8,568,0
2020,5,9,568,0
2020,5,10,568,0
2020,5,11,568,0
2020,5,12,568,0
2020,5,13,568,0
2020,5,14,568,0
2020,5,15,568,0
2020,5,16,568,0
2020,5,17,568,0
2020,5,18,568,0
2020,5,19,568,0
2020,5,20,568,0
2020,5,21,568,0
2020,5,22,568,0
2020,5,23,568,0
2020,5,24,568,0
2020,5,25,568,0
2020,5,26,568,0
2020,5,27,568,0
2020,5,28,568,0
2020,5,29,568,0
2020,5,30,568,0
2020,5,31,568,0
2020,6,1,568,0
2020,6,2,568,0
2020,6,3,568,0
2020,6,4,568,0
2020,1,2,570,1897
2020,1,3,570,1970
2020,1,4,570,1832
2020,1,5,570,1592
2020,1,6,570,2936
2020,1,7,570,2820
2020,1,8,570,2684
2020,1,9,570,2740
2020,1,10,570,2664
2020,1,11,570,1944
2020,1,12,570,1805
2020,1,13,570,2466
2020,1,14,570,2709
2020,1,15,570,2729
2020,1,16,570,3052
2020,1,17,570,2747
2020,1,18,570,2114
2020,1,19,570,1717
2020,1,20,570,2689
